tile,repetition,codec,preset,qp,height,time
virtualReality24.y4m,0,hevc_nvenc,p4,30,0,8.116
virtualReality24.y4m,1,hevc_nvenc,p4,30,0,8.053
virtualReality24.y4m,2,hevc_nvenc,p4,30,0,8.051
virtualReality24.y4m,3,hevc_nvenc,p4,30,0,8.055
virtualReality24.y4m,4,hevc_nvenc,p4,30,0,8.054
virtualReality24.y4m,0,hevc_nvenc,p4,30,320,4.442
virtualReality24.y4m,1,hevc_nvenc,p4,30,320,3.966
virtualReality24.y4m,2,hevc_nvenc,p4,30,320,4.141
virtualReality24.y4m,3,hevc_nvenc,p4,30,320,4.399
virtualReality24.y4m,4,hevc_nvenc,p4,30,320,3.951
virtualReality24.y4m,0,hevc_nvenc,p4,32,0,8.085
virtualReality24.y4m,1,hevc_nvenc,p4,32,0,8.051
virtualReality24.y4m,2,hevc_nvenc,p4,32,0,8.068
virtualReality24.y4m,3,hevc_nvenc,p4,32,0,8.065
virtualReality24.y4m,4,hevc_nvenc,p4,32,0,8.06
virtualReality24.y4m,0,hevc_nvenc,p4,32,320,4.668
virtualReality24.y4m,1,hevc_nvenc,p4,32,320,4.25
virtualReality24.y4m,2,hevc_nvenc,p4,32,320,4.528
virtualReality24.y4m,3,hevc_nvenc,p4,32,320,4.293
virtualReality24.y4m,4,hevc_nvenc,p4,32,320,4.499
virtualReality24.y4m,0,hevc_nvenc,p4,34,0,8.054
virtualReality24.y4m,1,hevc_nvenc,p4,34,0,8.053
virtualReality24.y4m,2,hevc_nvenc,p4,34,0,8.073
virtualReality24.y4m,3,hevc_nvenc,p4,34,0,8.056
virtualReality24.y4m,4,hevc_nvenc,p4,34,0,8.05
virtualReality24.y4m,0,hevc_nvenc,p4,34,320,3.988
virtualReality24.y4m,1,hevc_nvenc,p4,34,320,4.604
virtualReality24.y4m,2,hevc_nvenc,p4,34,320,4.335
virtualReality24.y4m,3,hevc_nvenc,p4,34,320,4.202
virtualReality24.y4m,4,hevc_nvenc,p4,34,320,4.216
virtualReality24.y4m,0,hevc_nvenc,p4,36,0,8.084
virtualReality24.y4m,1,hevc_nvenc,p4,36,0,8.07
virtualReality24.y4m,2,hevc_nvenc,p4,36,0,8.052
virtualReality24.y4m,3,hevc_nvenc,p4,36,0,8.053
virtualReality24.y4m,4,hevc_nvenc,p4,36,0,8.059
virtualReality24.y4m,0,hevc_nvenc,p4,36,320,4.044
virtualReality24.y4m,1,hevc_nvenc,p4,36,320,4.363
virtualReality24.y4m,2,hevc_nvenc,p4,36,320,4.427
virtualReality24.y4m,3,hevc_nvenc,p4,36,320,4.391
virtualReality24.y4m,4,hevc_nvenc,p4,36,320,4.393
virtualReality24.y4m,0,hevc_nvenc,p4,38,0,8.05
virtualReality24.y4m,1,hevc_nvenc,p4,38,0,8.053
virtualReality24.y4m,2,hevc_nvenc,p4,38,0,8.052
virtualReality24.y4m,3,hevc_nvenc,p4,38,0,8.065
virtualReality24.y4m,4,hevc_nvenc,p4,38,0,8.051
virtualReality24.y4m,0,hevc_nvenc,p4,38,320,4.47
virtualReality24.y4m,1,hevc_nvenc,p4,38,320,4.464
virtualReality24.y4m,2,hevc_nvenc,p4,38,320,4.259
virtualReality24.y4m,3,hevc_nvenc,p4,38,320,4.495
virtualReality24.y4m,4,hevc_nvenc,p4,38,320,4.5
virtualReality24.y4m,0,hevc_nvenc,p4,40,0,8.081
virtualReality24.y4m,1,hevc_nvenc,p4,40,0,8.051
virtualReality24.y4m,2,hevc_nvenc,p4,40,0,8.055
virtualReality24.y4m,3,hevc_nvenc,p4,40,0,8.052
virtualReality24.y4m,4,hevc_nvenc,p4,40,0,8.049
virtualReality24.y4m,0,hevc_nvenc,p4,40,320,4.283
virtualReality24.y4m,1,hevc_nvenc,p4,40,320,4.134
virtualReality24.y4m,2,hevc_nvenc,p4,40,320,4.52
virtualReality24.y4m,3,hevc_nvenc,p4,40,320,4.648
virtualReality24.y4m,4,hevc_nvenc,p4,40,320,4.358
virtualReality24.y4m,0,hevc_nvenc,p5,18,0,10.558
virtualReality24.y4m,1,hevc_nvenc,p5,18,0,10.529
virtualReality24.y4m,2,hevc_nvenc,p5,18,0,10.528
virtualReality24.y4m,3,hevc_nvenc,p5,18,0,10.53
virtualReality24.y4m,4,hevc_nvenc,p5,18,0,10.527
virtualReality24.y4m,0,hevc_nvenc,p5,18,320,4.106
virtualReality24.y4m,1,hevc_nvenc,p5,18,320,4.323
virtualReality24.y4m,2,hevc_nvenc,p5,18,320,4.231
virtualReality24.y4m,3,hevc_nvenc,p5,18,320,4.177
virtualReality24.y4m,4,hevc_nvenc,p5,18,320,4.182
virtualReality24.y4m,0,hevc_nvenc,p5,20,0,10.527
virtualReality24.y4m,1,hevc_nvenc,p5,20,0,10.533
virtualReality24.y4m,2,hevc_nvenc,p5,20,0,10.529
virtualReality24.y4m,3,hevc_nvenc,p5,20,0,10.533
virtualReality24.y4m,4,hevc_nvenc,p5,20,0,10.531
virtualReality24.y4m,0,hevc_nvenc,p5,20,320,4.733
virtualReality24.y4m,1,hevc_nvenc,p5,20,320,4.443
virtualReality24.y4m,2,hevc_nvenc,p5,20,320,3.899
virtualReality24.y4m,3,hevc_nvenc,p5,20,320,4.538
virtualReality24.y4m,4,hevc_nvenc,p5,20,320,3.796
virtualReality24.y4m,0,hevc_nvenc,p5,22,0,10.529
virtualReality24.y4m,1,hevc_nvenc,p5,22,0,10.534
virtualReality24.y4m,2,hevc_nvenc,p5,22,0,10.529
virtualReality24.y4m,3,hevc_nvenc,p5,22,0,10.528
virtualReality24.y4m,4,hevc_nvenc,p5,22,0,10.526
virtualReality24.y4m,0,hevc_nvenc,p5,22,320,3.964
virtualReality24.y4m,1,hevc_nvenc,p5,22,320,4.026
virtualReality24.y4m,2,hevc_nvenc,p5,22,320,4.565
virtualReality24.y4m,3,hevc_nvenc,p5,22,320,4.334
virtualReality24.y4m,4,hevc_nvenc,p5,22,320,4.533
virtualReality24.y4m,0,hevc_nvenc,p5,24,0,10.528
virtualReality24.y4m,1,hevc_nvenc,p5,24,0,10.532
virtualReality24.y4m,2,hevc_nvenc,p5,24,0,10.529
virtualReality24.y4m,3,hevc_nvenc,p5,24,0,10.528
virtualReality24.y4m,4,hevc_nvenc,p5,24,0,10.528
virtualReality24.y4m,0,hevc_nvenc,p5,24,320,4.555
virtualReality24.y4m,1,hevc_nvenc,p5,24,320,4.448
virtualReality24.y4m,2,hevc_nvenc,p5,24,320,4.335
virtualReality24.y4m,3,hevc_nvenc,p5,24,320,4.453
virtualReality24.y4m,4,hevc_nvenc,p5,24,320,4.467
virtualReality24.y4m,0,hevc_nvenc,p5,26,0,10.528
virtualReality24.y4m,1,hevc_nvenc,p5,26,0,10.528
virtualReality24.y4m,2,hevc_nvenc,p5,26,0,10.539
virtualReality24.y4m,3,hevc_nvenc,p5,26,0,10.529
virtualReality24.y4m,4,hevc_nvenc,p5,26,0,10.528
virtualReality24.y4m,0,hevc_nvenc,p5,26,320,4.362
virtualReality24.y4m,1,hevc_nvenc,p5,26,320,4.089
virtualReality24.y4m,2,hevc_nvenc,p5,26,320,4.257
virtualReality24.y4m,3,hevc_nvenc,p5,26,320,4.539
virtualReality24.y4m,4,hevc_nvenc,p5,26,320,4.017
virtualReality24.y4m,0,hevc_nvenc,p5,28,0,10.529
virtualReality24.y4m,1,hevc_nvenc,p5,28,0,10.53
virtualReality24.y4m,2,hevc_nvenc,p5,28,0,10.529
virtualReality24.y4m,3,hevc_nvenc,p5,28,0,10.527
virtualReality24.y4m,4,hevc_nvenc,p5,28,0,10.531
virtualReality24.y4m,0,hevc_nvenc,p5,28,320,4.416
virtualReality24.y4m,1,hevc_nvenc,p5,28,320,4.486
virtualReality24.y4m,2,hevc_nvenc,p5,28,320,4.417
virtualReality24.y4m,3,hevc_nvenc,p5,28,320,4.185
virtualReality24.y4m,4,hevc_nvenc,p5,28,320,4.588
virtualReality24.y4m,0,hevc_nvenc,p5,30,0,10.531
virtualReality24.y4m,1,hevc_nvenc,p5,30,0,10.529
virtualReality24.y4m,2,hevc_nvenc,p5,30,0,10.529
virtualReality24.y4m,3,hevc_nvenc,p5,30,0,10.532
virtualReality24.y4m,4,hevc_nvenc,p5,30,0,10.528
virtualReality24.y4m,0,hevc_nvenc,p5,30,320,3.94
virtualReality24.y4m,1,hevc_nvenc,p5,30,320,4.362
virtualReality24.y4m,2,hevc_nvenc,p5,30,320,4.127
virtualReality24.y4m,3,hevc_nvenc,p5,30,320,4.465
virtualReality24.y4m,4,hevc_nvenc,p5,30,320,4.41
virtualReality24.y4m,0,hevc_nvenc,p5,32,0,10.55
virtualReality24.y4m,1,hevc_nvenc,p5,32,0,10.529
virtualReality24.y4m,2,hevc_nvenc,p5,32,0,10.528
virtualReality24.y4m,3,hevc_nvenc,p5,32,0,10.53
virtualReality24.y4m,4,hevc_nvenc,p5,32,0,10.533
virtualReality24.y4m,0,hevc_nvenc,p5,32,320,4.523
virtualReality24.y4m,1,hevc_nvenc,p5,32,320,4.273
virtualReality24.y4m,2,hevc_nvenc,p5,32,320,3.8
virtualReality24.y4m,3,hevc_nvenc,p5,32,320,4.607
virtualReality24.y4m,4,hevc_nvenc,p5,32,320,4.272
virtualReality24.y4m,0,hevc_nvenc,p5,34,0,10.528
virtualReality24.y4m,1,hevc_nvenc,p5,34,0,10.532
virtualReality24.y4m,2,hevc_nvenc,p5,34,0,10.532
virtualReality24.y4m,3,hevc_nvenc,p5,34,0,10.529
virtualReality24.y4m,4,hevc_nvenc,p5,34,0,10.531
virtualReality24.y4m,0,hevc_nvenc,p5,34,320,4.432
virtualReality24.y4m,1,hevc_nvenc,p5,34,320,4.057
virtualReality24.y4m,2,hevc_nvenc,p5,34,320,4.54
virtualReality24.y4m,3,hevc_nvenc,p5,34,320,4.196
virtualReality24.y4m,4,hevc_nvenc,p5,34,320,4.382
virtualReality24.y4m,0,hevc_nvenc,p5,36,0,10.546
virtualReality24.y4m,1,hevc_nvenc,p5,36,0,10.538
virtualReality24.y4m,2,hevc_nvenc,p5,36,0,10.532
virtualReality24.y4m,3,hevc_nvenc,p5,36,0,10.528
virtualReality24.y4m,4,hevc_nvenc,p5,36,0,10.538
virtualReality24.y4m,0,hevc_nvenc,p5,36,320,4.243
virtualReality24.y4m,1,hevc_nvenc,p5,36,320,4.642
virtualReality24.y4m,2,hevc_nvenc,p5,36,320,4.48
virtualReality24.y4m,3,hevc_nvenc,p5,36,320,4.126
virtualReality24.y4m,4,hevc_nvenc,p5,36,320,4.316
virtualReality24.y4m,0,hevc_nvenc,p5,38,0,10.53
virtualReality24.y4m,1,hevc_nvenc,p5,38,0,10.539
virtualReality24.y4m,2,hevc_nvenc,p5,38,0,10.528
virtualReality24.y4m,3,hevc_nvenc,p5,38,0,10.532
virtualReality24.y4m,4,hevc_nvenc,p5,38,0,10.542
virtualReality24.y4m,0,hevc_nvenc,p5,38,320,4.137
virtualReality24.y4m,1,hevc_nvenc,p5,38,320,4.765
virtualReality24.y4m,2,hevc_nvenc,p5,38,320,4.443
virtualReality24.y4m,3,hevc_nvenc,p5,38,320,4.402
virtualReality24.y4m,4,hevc_nvenc,p5,38,320,4.405
virtualReality24.y4m,0,hevc_nvenc,p5,40,0,10.53
virtualReality24.y4m,1,hevc_nvenc,p5,40,0,10.528
virtualReality24.y4m,2,hevc_nvenc,p5,40,0,10.53
virtualReality24.y4m,3,hevc_nvenc,p5,40,0,10.53
virtualReality24.y4m,4,hevc_nvenc,p5,40,0,10.538
virtualReality24.y4m,0,hevc_nvenc,p5,40,320,4.339
virtualReality24.y4m,1,hevc_nvenc,p5,40,320,3.915
virtualReality24.y4m,2,hevc_nvenc,p5,40,320,4.002
virtualReality24.y4m,3,hevc_nvenc,p5,40,320,4.318
virtualReality24.y4m,4,hevc_nvenc,p5,40,320,4.313
virtualReality24.y4m,0,hevc_nvenc,p6,18,0,18.325
virtualReality24.y4m,1,hevc_nvenc,p6,18,0,18.326
virtualReality24.y4m,2,hevc_nvenc,p6,18,0,18.326
virtualReality24.y4m,3,hevc_nvenc,p6,18,0,18.33
virtualReality24.y4m,4,hevc_nvenc,p6,18,0,18.325
virtualReality24.y4m,0,hevc_nvenc,p6,18,320,5.101
virtualReality24.y4m,1,hevc_nvenc,p6,18,320,5.069
virtualReality24.y4m,2,hevc_nvenc,p6,18,320,5.068
virtualReality24.y4m,3,hevc_nvenc,p6,18,320,5.068
virtualReality24.y4m,4,hevc_nvenc,p6,18,320,5.082
virtualReality24.y4m,0,hevc_nvenc,p6,20,0,18.327
virtualReality24.y4m,1,hevc_nvenc,p6,20,0,18.324
virtualReality24.y4m,2,hevc_nvenc,p6,20,0,18.326
virtualReality24.y4m,3,hevc_nvenc,p6,20,0,18.327
virtualReality24.y4m,4,hevc_nvenc,p6,20,0,18.331
virtualReality24.y4m,0,hevc_nvenc,p6,20,320,5.081
virtualReality24.y4m,1,hevc_nvenc,p6,20,320,5.066
virtualReality24.y4m,2,hevc_nvenc,p6,20,320,5.09
virtualReality24.y4m,3,hevc_nvenc,p6,20,320,5.068
virtualReality24.y4m,4,hevc_nvenc,p6,20,320,5.087
virtualReality24.y4m,0,hevc_nvenc,p6,22,0,18.325
virtualReality24.y4m,1,hevc_nvenc,p6,22,0,18.326
virtualReality24.y4m,2,hevc_nvenc,p6,22,0,18.328
virtualReality24.y4m,3,hevc_nvenc,p6,22,0,18.327
virtualReality24.y4m,4,hevc_nvenc,p6,22,0,18.326
virtualReality24.y4m,0,hevc_nvenc,p6,22,320,5.099
virtualReality24.y4m,1,hevc_nvenc,p6,22,320,5.085
virtualReality24.y4m,2,hevc_nvenc,p6,22,320,5.073
virtualReality24.y4m,3,hevc_nvenc,p6,22,320,5.062
virtualReality24.y4m,4,hevc_nvenc,p6,22,320,5.094
virtualReality24.y4m,0,hevc_nvenc,p6,24,0,18.328
virtualReality24.y4m,1,hevc_nvenc,p6,24,0,18.332
virtualReality24.y4m,2,hevc_nvenc,p6,24,0,18.328
virtualReality24.y4m,3,hevc_nvenc,p6,24,0,18.327
virtualReality24.y4m,4,hevc_nvenc,p6,24,0,18.328
virtualReality24.y4m,0,hevc_nvenc,p6,24,320,5.103
virtualReality24.y4m,1,hevc_nvenc,p6,24,320,5.092
virtualReality24.y4m,2,hevc_nvenc,p6,24,320,5.086
virtualReality24.y4m,3,hevc_nvenc,p6,24,320,5.064
virtualReality24.y4m,4,hevc_nvenc,p6,24,320,5.067
virtualReality24.y4m,0,hevc_nvenc,p6,26,0,18.334
virtualReality24.y4m,1,hevc_nvenc,p6,26,0,18.329
virtualReality24.y4m,2,hevc_nvenc,p6,26,0,18.328
virtualReality24.y4m,3,hevc_nvenc,p6,26,0,18.329
virtualReality24.y4m,4,hevc_nvenc,p6,26,0,18.327
virtualReality24.y4m,0,hevc_nvenc,p6,26,320,5.092
virtualReality24.y4m,1,hevc_nvenc,p6,26,320,5.061
virtualReality24.y4m,2,hevc_nvenc,p6,26,320,5.078
virtualReality24.y4m,3,hevc_nvenc,p6,26,320,5.061
virtualReality24.y4m,4,hevc_nvenc,p6,26,320,5.062
virtualReality24.y4m,0,hevc_nvenc,p6,28,0,18.329
virtualReality24.y4m,1,hevc_nvenc,p6,28,0,18.327
virtualReality24.y4m,2,hevc_nvenc,p6,28,0,18.327
virtualReality24.y4m,3,hevc_nvenc,p6,28,0,18.327
virtualReality24.y4m,4,hevc_nvenc,p6,28,0,18.327
virtualReality24.y4m,0,hevc_nvenc,p6,28,320,5.086
virtualReality24.y4m,1,hevc_nvenc,p6,28,320,5.069
virtualReality24.y4m,2,hevc_nvenc,p6,28,320,5.074
virtualReality24.y4m,3,hevc_nvenc,p6,28,320,5.072
virtualReality24.y4m,4,hevc_nvenc,p6,28,320,5.084
virtualReality24.y4m,0,hevc_nvenc,p6,30,0,18.328
virtualReality24.y4m,1,hevc_nvenc,p6,30,0,18.325
virtualReality24.y4m,2,hevc_nvenc,p6,30,0,18.327
virtualReality24.y4m,3,hevc_nvenc,p6,30,0,18.332
virtualReality24.y4m,4,hevc_nvenc,p6,30,0,18.328
virtualReality24.y4m,0,hevc_nvenc,p6,30,320,5.086
virtualReality24.y4m,1,hevc_nvenc,p6,30,320,5.079
virtualReality24.y4m,2,hevc_nvenc,p6,30,320,5.096
virtualReality24.y4m,3,hevc_nvenc,p6,30,320,5.069
virtualReality24.y4m,4,hevc_nvenc,p6,30,320,5.059
virtualReality24.y4m,0,hevc_nvenc,p6,32,0,18.326
virtualReality24.y4m,1,hevc_nvenc,p6,32,0,18.326
virtualReality24.y4m,2,hevc_nvenc,p6,32,0,18.328
virtualReality24.y4m,3,hevc_nvenc,p6,32,0,18.33
virtualReality24.y4m,4,hevc_nvenc,p6,32,0,18.327
virtualReality24.y4m,0,hevc_nvenc,p6,32,320,5.112
virtualReality24.y4m,1,hevc_nvenc,p6,32,320,5.066
virtualReality24.y4m,2,hevc_nvenc,p6,32,320,5.081
virtualReality24.y4m,3,hevc_nvenc,p6,32,320,5.065
virtualReality24.y4m,4,hevc_nvenc,p6,32,320,5.074
virtualReality24.y4m,0,hevc_nvenc,p6,34,0,18.328
virtualReality24.y4m,1,hevc_nvenc,p6,34,0,18.33
virtualReality24.y4m,2,hevc_nvenc,p6,34,0,18.325
virtualReality24.y4m,3,hevc_nvenc,p6,34,0,18.329
virtualReality24.y4m,4,hevc_nvenc,p6,34,0,18.327
virtualReality24.y4m,0,hevc_nvenc,p6,34,320,5.083
virtualReality24.y4m,1,hevc_nvenc,p6,34,320,5.063
virtualReality24.y4m,2,hevc_nvenc,p6,34,320,5.076
virtualReality24.y4m,3,hevc_nvenc,p6,34,320,5.095
virtualReality24.y4m,4,hevc_nvenc,p6,34,320,5.1
virtualReality24.y4m,0,hevc_nvenc,p6,36,0,18.329
virtualReality24.y4m,1,hevc_nvenc,p6,36,0,18.329
virtualReality24.y4m,2,hevc_nvenc,p6,36,0,18.327
virtualReality24.y4m,3,hevc_nvenc,p6,36,0,18.327
virtualReality24.y4m,4,hevc_nvenc,p6,36,0,18.327
virtualReality24.y4m,0,hevc_nvenc,p6,36,320,5.099
virtualReality24.y4m,1,hevc_nvenc,p6,36,320,5.074
virtualReality24.y4m,2,hevc_nvenc,p6,36,320,5.087
virtualReality24.y4m,3,hevc_nvenc,p6,36,320,5.1
virtualReality24.y4m,4,hevc_nvenc,p6,36,320,5.088
virtualReality24.y4m,0,hevc_nvenc,p6,38,0,18.328
virtualReality24.y4m,1,hevc_nvenc,p6,38,0,18.328
virtualReality24.y4m,2,hevc_nvenc,p6,38,0,18.327
virtualReality24.y4m,3,hevc_nvenc,p6,38,0,18.329
virtualReality24.y4m,4,hevc_nvenc,p6,38,0,18.329
virtualReality24.y4m,0,hevc_nvenc,p6,38,320,5.107
virtualReality24.y4m,1,hevc_nvenc,p6,38,320,5.092
virtualReality24.y4m,2,hevc_nvenc,p6,38,320,5.055
virtualReality24.y4m,3,hevc_nvenc,p6,38,320,5.09
virtualReality24.y4m,4,hevc_nvenc,p6,38,320,5.073
virtualReality24.y4m,0,hevc_nvenc,p6,40,0,18.328
virtualReality24.y4m,1,hevc_nvenc,p6,40,0,18.328
virtualReality24.y4m,2,hevc_nvenc,p6,40,0,18.328
virtualReality24.y4m,3,hevc_nvenc,p6,40,0,18.328
virtualReality24.y4m,4,hevc_nvenc,p6,40,0,18.326
virtualReality24.y4m,0,hevc_nvenc,p6,40,320,5.101
virtualReality24.y4m,1,hevc_nvenc,p6,40,320,5.068
virtualReality24.y4m,2,hevc_nvenc,p6,40,320,5.071
virtualReality24.y4m,3,hevc_nvenc,p6,40,320,5.128
virtualReality24.y4m,4,hevc_nvenc,p6,40,320,5.078
virtualReality24.y4m,0,hevc_nvenc,p7,18,0,20.371
virtualReality24.y4m,1,hevc_nvenc,p7,18,0,20.373
virtualReality24.y4m,2,hevc_nvenc,p7,18,0,20.371
virtualReality24.y4m,3,hevc_nvenc,p7,18,0,20.37
virtualReality24.y4m,4,hevc_nvenc,p7,18,0,20.373
virtualReality24.y4m,0,hevc_nvenc,p7,18,320,5.581
virtualReality24.y4m,1,hevc_nvenc,p7,18,320,5.56
virtualReality24.y4m,2,hevc_nvenc,p7,18,320,5.575
virtualReality24.y4m,3,hevc_nvenc,p7,18,320,5.583
virtualReality24.y4m,4,hevc_nvenc,p7,18,320,5.549
virtualReality24.y4m,0,hevc_nvenc,p7,20,0,20.376
virtualReality24.y4m,1,hevc_nvenc,p7,20,0,20.369
virtualReality24.y4m,2,hevc_nvenc,p7,20,0,20.37
virtualReality24.y4m,3,hevc_nvenc,p7,20,0,20.371
virtualReality24.y4m,4,hevc_nvenc,p7,20,0,20.372
virtualReality24.y4m,0,hevc_nvenc,p7,20,320,5.59
virtualReality24.y4m,1,hevc_nvenc,p7,20,320,5.554
virtualReality24.y4m,2,hevc_nvenc,p7,20,320,5.563
virtualReality24.y4m,3,hevc_nvenc,p7,20,320,5.555
virtualReality24.y4m,4,hevc_nvenc,p7,20,320,5.552
virtualReality24.y4m,0,hevc_nvenc,p7,22,0,20.372
virtualReality24.y4m,1,hevc_nvenc,p7,22,0,20.37
virtualReality24.y4m,2,hevc_nvenc,p7,22,0,20.371
virtualReality24.y4m,3,hevc_nvenc,p7,22,0,20.371
virtualReality24.y4m,4,hevc_nvenc,p7,22,0,20.373
virtualReality24.y4m,0,hevc_nvenc,p7,22,320,5.596
virtualReality24.y4m,1,hevc_nvenc,p7,22,320,5.549
virtualReality24.y4m,2,hevc_nvenc,p7,22,320,5.552
virtualReality24.y4m,3,hevc_nvenc,p7,22,320,5.564
virtualReality24.y4m,4,hevc_nvenc,p7,22,320,5.558
virtualReality24.y4m,0,hevc_nvenc,p7,24,0,20.374
virtualReality24.y4m,1,hevc_nvenc,p7,24,0,20.372
virtualReality24.y4m,2,hevc_nvenc,p7,24,0,20.372
virtualReality24.y4m,3,hevc_nvenc,p7,24,0,20.372
virtualReality24.y4m,4,hevc_nvenc,p7,24,0,20.368
virtualReality24.y4m,0,hevc_nvenc,p7,24,320,5.572
virtualReality24.y4m,1,hevc_nvenc,p7,24,320,5.562
virtualReality24.y4m,2,hevc_nvenc,p7,24,320,5.539
virtualReality24.y4m,3,hevc_nvenc,p7,24,320,5.541
virtualReality24.y4m,4,hevc_nvenc,p7,24,320,5.584
virtualReality24.y4m,0,hevc_nvenc,p7,26,0,20.371
virtualReality24.y4m,1,hevc_nvenc,p7,26,0,20.372
virtualReality24.y4m,2,hevc_nvenc,p7,26,0,20.373
virtualReality24.y4m,3,hevc_nvenc,p7,26,0,20.371
virtualReality24.y4m,4,hevc_nvenc,p7,26,0,20.37
virtualReality24.y4m,0,hevc_nvenc,p7,26,320,5.559
virtualReality24.y4m,1,hevc_nvenc,p7,26,320,5.548
virtualReality24.y4m,2,hevc_nvenc,p7,26,320,5.54
virtualReality24.y4m,3,hevc_nvenc,p7,26,320,5.565
virtualReality24.y4m,4,hevc_nvenc,p7,26,320,5.55
virtualReality24.y4m,0,hevc_nvenc,p7,28,0,20.376
virtualReality24.y4m,1,hevc_nvenc,p7,28,0,20.37
virtualReality24.y4m,2,hevc_nvenc,p7,28,0,20.372
virtualReality24.y4m,3,hevc_nvenc,p7,28,0,20.37
virtualReality24.y4m,4,hevc_nvenc,p7,28,0,20.373
virtualReality24.y4m,0,hevc_nvenc,p7,28,320,5.576
virtualReality24.y4m,1,hevc_nvenc,p7,28,320,5.565
virtualReality24.y4m,2,hevc_nvenc,p7,28,320,5.561
virtualReality24.y4m,3,hevc_nvenc,p7,28,320,5.578
virtualReality24.y4m,4,hevc_nvenc,p7,28,320,5.557
virtualReality24.y4m,0,hevc_nvenc,p7,30,0,20.372
virtualReality24.y4m,1,hevc_nvenc,p7,30,0,20.373
virtualReality24.y4m,2,hevc_nvenc,p7,30,0,20.37
virtualReality24.y4m,3,hevc_nvenc,p7,30,0,20.371
virtualReality24.y4m,4,hevc_nvenc,p7,30,0,20.373
virtualReality24.y4m,0,hevc_nvenc,p7,30,320,5.559
virtualReality24.y4m,1,hevc_nvenc,p7,30,320,5.56
virtualReality24.y4m,2,hevc_nvenc,p7,30,320,5.56
virtualReality24.y4m,3,hevc_nvenc,p7,30,320,5.57
virtualReality24.y4m,4,hevc_nvenc,p7,30,320,5.55
virtualReality24.y4m,0,hevc_nvenc,p7,32,0,20.375
virtualReality24.y4m,1,hevc_nvenc,p7,32,0,20.373
virtualReality24.y4m,2,hevc_nvenc,p7,32,0,20.37
virtualReality24.y4m,3,hevc_nvenc,p7,32,0,20.371
virtualReality24.y4m,4,hevc_nvenc,p7,32,0,20.374
virtualReality24.y4m,0,hevc_nvenc,p7,32,320,5.571
virtualReality24.y4m,1,hevc_nvenc,p7,32,320,5.547
virtualReality24.y4m,2,hevc_nvenc,p7,32,320,5.554
virtualReality24.y4m,3,hevc_nvenc,p7,32,320,5.555
virtualReality24.y4m,4,hevc_nvenc,p7,32,320,5.558
virtualReality24.y4m,0,hevc_nvenc,p7,34,0,20.37
virtualReality24.y4m,1,hevc_nvenc,p7,34,0,20.371
virtualReality24.y4m,2,hevc_nvenc,p7,34,0,20.375
virtualReality24.y4m,3,hevc_nvenc,p7,34,0,20.377
virtualReality24.y4m,4,hevc_nvenc,p7,34,0,20.371
virtualReality24.y4m,0,hevc_nvenc,p7,34,320,5.572
virtualReality24.y4m,1,hevc_nvenc,p7,34,320,5.546
virtualReality24.y4m,2,hevc_nvenc,p7,34,320,5.556
virtualReality24.y4m,3,hevc_nvenc,p7,34,320,5.571
virtualReality24.y4m,4,hevc_nvenc,p7,34,320,5.572
virtualReality24.y4m,0,hevc_nvenc,p7,36,0,20.368
virtualReality24.y4m,1,hevc_nvenc,p7,36,0,20.373
virtualReality24.y4m,2,hevc_nvenc,p7,36,0,20.372
virtualReality24.y4m,3,hevc_nvenc,p7,36,0,20.369
virtualReality24.y4m,4,hevc_nvenc,p7,36,0,20.37
virtualReality24.y4m,0,hevc_nvenc,p7,36,320,5.584
virtualReality24.y4m,1,hevc_nvenc,p7,36,320,5.572
virtualReality24.y4m,2,hevc_nvenc,p7,36,320,5.552
virtualReality24.y4m,3,hevc_nvenc,p7,36,320,5.545
virtualReality24.y4m,4,hevc_nvenc,p7,36,320,5.552
virtualReality24.y4m,0,hevc_nvenc,p7,38,0,20.375
virtualReality24.y4m,1,hevc_nvenc,p7,38,0,20.371
virtualReality24.y4m,2,hevc_nvenc,p7,38,0,20.372
virtualReality24.y4m,3,hevc_nvenc,p7,38,0,20.373
virtualReality24.y4m,4,hevc_nvenc,p7,38,0,20.371
virtualReality24.y4m,0,hevc_nvenc,p7,38,320,5.691
virtualReality24.y4m,1,hevc_nvenc,p7,38,320,5.541
virtualReality24.y4m,2,hevc_nvenc,p7,38,320,5.56
virtualReality24.y4m,3,hevc_nvenc,p7,38,320,5.57
virtualReality24.y4m,4,hevc_nvenc,p7,38,320,5.552
virtualReality24.y4m,0,hevc_nvenc,p7,40,0,20.373
virtualReality24.y4m,1,hevc_nvenc,p7,40,0,20.372
virtualReality24.y4m,2,hevc_nvenc,p7,40,0,20.372
virtualReality24.y4m,3,hevc_nvenc,p7,40,0,20.371
virtualReality24.y4m,4,hevc_nvenc,p7,40,0,20.371
virtualReality24.y4m,0,hevc_nvenc,p7,40,320,5.56
virtualReality24.y4m,1,hevc_nvenc,p7,40,320,5.56
virtualReality24.y4m,2,hevc_nvenc,p7,40,320,5.542
virtualReality24.y4m,3,hevc_nvenc,p7,40,320,5.564
virtualReality24.y4m,4,hevc_nvenc,p7,40,320,5.569
virtualReality24.y4m,0,h264_nvenc,p1,18,0,5.39
virtualReality24.y4m,1,h264_nvenc,p1,18,0,5.424
virtualReality24.y4m,2,h264_nvenc,p1,18,0,5.409
